sale_id,product_id,date,quantity_sold,store_id,source_sales_amount,product_name,category,price_per_unit,supplier_id,reorder_point,lead_time,store_name,location,supplier_name,lead_time_supplier,net_unit_price,revenue,estimated_unit_cost,gross_profit,gross_margin_pct,sale_month,quarter
806,26,2023-01-30,16,1,230.94,Remote Control Car,Toys,68.92,4,5,1,All-In-One Mart ,Delhi-NCR,Girish,2,68.2308,1091.6928,42.7304,408.0064,0.3737373737373737,2023-01,1
1151,27,2023-12-02,32,1,236.69,Lamp,Home Goods,76.42,1,6,2,All-In-One Mart ,Delhi-NCR,Mahesh,3,85.83494400000001,2746.7182080000002,47.3804,1230.5454080000002,0.44800569800569806,2023-12,4
1067,27,2023-07-14,38,1,166.09,Lamp,Home Goods,76.42,1,6,2,All-In-One Mart ,Delhi-NCR,Mahesh,3,80.241,3049.158,47.3804,1248.7027999999998,0.40952380952380946,2023-07,3
255,28,2023-11-25,41,1,30.04,Dress,Clothing,54.62,1,17,10,All-In-One Mart ,Delhi-NCR,Mahesh,3,54.27043200000001,2225.0877120000005,33.864399999999996,836.6473120000005,0.3760064412238327,2023-11,4
424,28,2023-10-26,23,1,30.02,Dress,Clothing,54.62,1,17,10,All-In-One Mart ,Delhi-NCR,Mahesh,3,63.708768000000006,1465.301664,33.864399999999996,686.4204640000002,0.4684499314128945,2023-10,4
1969,28,2023-08-23,15,1,330.69,Dress,Clothing,54.62,1,17,10,All-In-One Mart ,Delhi-NCR,Mahesh,3,57.8972,868.458,33.864399999999996,360.492,0.41509433962264153,2023-08,3
1846,29,2023-12-20,28,1,458.91,Apples,Groceries,98.76,9,20,8,All-In-One Mart ,Delhi-NCR,Manoj,7,108.79401600000001,3046.232448,61.2312,1331.7588480000002,0.43718228031953527,2023-12,4
1150,29,2023-11-07,46,1,11.48,Apples,Groceries,98.76,9,20,8,All-In-One Mart ,Delhi-NCR,Manoj,7,109.86062400000002,5053.588704000001,61.2312,2236.9535040000005,0.44264653002517085,2023-11,4
1493,29,2023-05-23,13,1,46.38,Apples,Groceries,98.76,9,20,8,All-In-One Mart ,Delhi-NCR,Manoj,7,104.68560000000001,1360.9128,61.2312,564.9072000000001,0.4150943396226416,2023-05,2
1339,29,2023-04-06,28,1,291.08,Apples,Groceries,98.76,9,20,8,All-In-One Mart ,Delhi-NCR,Manoj,7,103.69800000000001,2903.5440000000003,61.2312,1189.0704000000003,0.40952380952380957,2023-04,2
1227,29,2023-01-17,27,1,463.09,Apples,Groceries,98.76,9,20,8,All-In-One Mart ,Delhi-NCR,Manoj,7,93.82200000000002,2533.1940000000004,61.2312,879.9516000000003,0.34736842105263166,2023-01,1
499,29,2023-01-02,49,1,489.35,Apples,Groceries,98.76,9,20,8,All-In-One Mart ,Delhi-NCR,Manoj,7,96.7848,4742.4552,61.2312,1742.1264,0.3673469387755102,2023-01,1
1561,30,2023-11-18,9,1,54.3,Curtains,Home Goods,62.42,11,16,6,All-In-One Mart ,Delhi-NCR,Shivam,9,71.458416,643.1257439999999,38.7004,294.8221439999999,0.4584206848357791,2023-11,4
1905,30,2023-05-16,42,1,182.75,Curtains,Home Goods,62.42,11,16,6,All-In-One Mart ,Delhi-NCR,Shivam,9,58.0506,2438.1252,38.7004,812.7084,0.3333333333333333,2023-05,2
1907,30,2023-02-20,8,1,183.32,Curtains,Home Goods,62.42,11,16,6,All-In-One Mart ,Delhi-NCR,Shivam,9,59.29900000000001,474.39200000000005,38.7004,164.78880000000004,0.3473684210526316,2023-02,1
262,31,2023-10-29,21,1,91.25,Desk,Home Goods,82.6,12,17,7,All-In-One Mart ,Delhi-NCR,Shubham,10,88.31591999999999,1854.63432,51.211999999999996,779.1823199999999,0.42012719790497566,2023-10,4
783,31,2023-09-01,20,1,200.43,Desk,Home Goods,82.6,12,17,7,All-In-One Mart ,Delhi-NCR,Shubham,10,76.818,1536.36,51.211999999999996,512.1199999999999,0.33333333333333326,2023-09,3
1654,31,2023-08-30,23,1,7.65,Desk,Home Goods,82.6,12,17,7,All-In-One Mart ,Delhi-NCR,Shubham,10,80.122,1842.806,51.211999999999996,664.9300000000001,0.3608247422680413,2023-08,3
704,31,2023-08-03,32,1,486.42,Desk,Home Goods,82.6,12,17,7,All-In-One Mart ,Delhi-NCR,Shubham,10,81.77399999999999,2616.7679999999996,51.211999999999996,977.9839999999997,0.3737373737373737,2023-08,3
1448,31,2023-02-12,36,1,348.11,Desk,Home Goods,82.6,12,17,7,All-In-One Mart ,Delhi-NCR,Shubham,10,78.47,2824.92,51.211999999999996,981.2880000000002,0.34736842105263166,2023-02,1
664,32,2023-05-22,42,1,127.84,Oranges,Groceries,10.44,12,15,2,All-In-One Mart ,Delhi-NCR,Shubham,10,9.7092,407.78639999999996,6.472799999999999,135.92879999999997,0.33333333333333326,2023-05,2
107,32,2023-03-17,42,1,446.87,Oranges,Groceries,10.44,12,15,2,All-In-One Mart ,Delhi-NCR,Shubham,10,10.126800000000001,425.32560000000007,6.472799999999999,153.46800000000007,0.36082474226804134,2023-03,1
1120,33,2023-07-15,1,1,487.43,TV,Electronics,48.41,13,9,1,All-In-One Mart ,Delhi-NCR,Raju,7,51.7987,51.7987,30.0142,21.784499999999998,0.4205607476635514,2023-07,3
136,33,2023-07-08,11,1,390.01,TV,Electronics,48.41,13,9,1,All-In-One Mart ,Delhi-NCR,Raju,7,44.5372,489.9092,30.0142,159.753,0.3260869565217391,2023-07,3
516,33,2023-04-15,22,1,461.5,TV,Electronics,48.41,13,9,1,All-In-One Mart ,Delhi-NCR,Raju,7,47.44179999999999,1043.7196,30.0142,383.4071999999999,0.3673469387755101,2023-04,2
1653,33,2023-02-07,7,1,30.8,TV,Electronics,48.41,13,9,1,All-In-One Mart ,Delhi-NCR,Raju,7,46.4736,325.3152,30.0142,115.2158,0.3541666666666667,2023-02,1
363,33,2023-01-09,23,1,175.68,TV,Electronics,48.41,13,9,1,All-In-One Mart ,Delhi-NCR,Raju,7,47.44179999999999,1091.1614,30.0142,400.8348,0.36734693877551017,2023-01,1
686,34,2023-12-31,37,1,250.59,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,Ashok,8,17.643528000000003,652.8105360000002,10.335400000000002,270.4007360000001,0.4142101284958428,2023-12,4
1803,34,2023-07-12,8,1,105.27,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,Ashok,8,15.503100000000002,124.02480000000001,10.335400000000002,41.3416,0.3333333333333333,2023-07,3
988,34,2023-07-09,15,1,335.95,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,Ashok,8,15.669800000000002,235.04700000000003,10.335400000000002,80.01599999999999,0.34042553191489355,2023-07,3
788,34,2023-06-13,47,1,48.08,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,Ashok,8,16.3366,767.8202,10.335400000000002,282.05639999999994,0.3673469387755101,2023-06,2
1053,34,2023-05-08,19,1,202.47,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,Ashok,8,18.003600000000002,342.06840000000005,10.335400000000002,145.69580000000002,0.42592592592592593,2023-05,2
760,34,2023-04-18,16,1,178.49,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,Ashok,8,17.336800000000004,277.38880000000006,10.335400000000002,112.02240000000003,0.40384615384615385,2023-04,2
1102,34,2023-03-21,20,1,5.05,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,Ashok,8,17.6702,353.404,10.335400000000002,146.69599999999997,0.4150943396226414,2023-03,1
15,35,2023-12-26,44,1,306.52,Rug,Home Goods,47.93,16,18,4,All-In-One Mart ,Delhi-NCR,Rajesh,9,55.387908,2437.0679520000003,29.7166,1129.5375520000002,0.46348217376254763,2023-12,4
1676,35,2023-11-01,43,1,168.07,Rug,Home Goods,47.93,16,18,4,All-In-One Mart ,Delhi-NCR,Rajesh,9,52.799688,2270.3865840000003,29.7166,992.5727840000004,0.4371822803195353,2023-11,4
124,35,2023-08-12,32,1,197.48,Rug,Home Goods,47.93,16,18,4,All-In-One Mart ,Delhi-NCR,Rajesh,9,46.4921,1487.7472,29.7166,536.816,0.36082474226804123,2023-08,3
1187,35,2023-08-09,21,1,60.7,Rug,Home Goods,47.93,16,18,4,All-In-One Mart ,Delhi-NCR,Rajesh,9,50.805800000000005,1066.9218,29.7166,442.8732000000001,0.4150943396226416,2023-08,3
430,36,2023-11-16,44,1,68.69,Game Console,Electronics,98.69,11,5,6,All-In-One Mart ,Delhi-NCR,Shivam,9,103.38764400000001,4549.056336000001,61.187799999999996,1856.7931360000007,0.40817105765559386,2023-11,4
1954,36,2023-03-24,11,1,305.46,Game Console,Electronics,98.69,11,5,6,All-In-One Mart ,Delhi-NCR,Shivam,9,106.5852,1172.4372,61.187799999999996,499.3714000000001,0.425925925925926,2023-03,1
191,37,2023-12-06,26,1,230.14,Router,Electronics,97.11,11,19,4,All-In-One Mart ,Delhi-NCR,Shivam,9,100.68364800000002,2617.7748480000005,60.2082,1052.3616480000005,0.4020061728395063,2023-12,4
463,37,2023-06-14,19,1,454.43,Router,Electronics,97.11,11,19,4,All-In-One Mart ,Delhi-NCR,Shivam,9,93.2256,1771.2864,60.2082,627.3306,0.3541666666666667,2023-06,2
1576,37,2023-06-14,4,1,297.28,Router,Electronics,97.11,11,19,4,All-In-One Mart ,Delhi-NCR,Shivam,9,100.9944,403.9776,60.2082,163.1448,0.40384615384615385,2023-06,2
355,37,2023-05-02,20,1,28.64,Router,Electronics,97.11,11,19,4,All-In-One Mart ,Delhi-NCR,Shivam,9,103.9077,2078.154,60.2082,873.99,0.4205607476635514,2023-05,2
1541,37,2023-03-29,49,1,486.92,Router,Electronics,97.11,11,19,4,All-In-One Mart ,Delhi-NCR,Shivam,9,100.0233,4901.1417,60.2082,1950.9399000000003,0.3980582524271845,2023-03,1
1929,38,2023-12-04,34,1,230.06,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,55.11240000000001,1873.8216000000002,31.6386,798.1092000000001,0.42592592592592593,2023-12,4
1693,38,2023-10-19,4,1,459.06,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,56.21464800000001,224.85859200000004,31.6386,98.30419200000004,0.4371822803195353,2023-10,4
1506,38,2023-10-11,32,1,412.29,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,56.21464800000001,1798.8687360000004,31.6386,786.4335360000003,0.4371822803195353,2023-10,4
1518,38,2023-09-29,41,1,259.36,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,49.499100000000006,2029.4631000000002,31.6386,732.2805000000001,0.36082474226804123,2023-09,3
1349,38,2023-05-29,11,1,349.05,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,50.0094,550.1034,31.6386,202.07879999999994,0.3673469387755101,2023-05,2
57,38,2023-04-22,4,1,375.25,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,50.0094,200.0376,31.6386,73.4832,0.36734693877551017,2023-04,2
921,38,2023-04-15,49,1,182.55,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,48.478500000000004,2375.4465,31.6386,825.1551,0.34736842105263155,2023-04,2
754,38,2023-03-07,12,1,474.65,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,50.0094,600.1128,31.6386,220.44959999999998,0.36734693877551017,2023-03,1
1394,39,2023-12-23,25,1,317.16,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,93.607056,2340.1764,58.410199999999996,879.9214,0.37600644122383253,2023-12,4
407,39,2023-11-11,35,1,253.77,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,109.886544,3846.02904,58.410199999999996,1801.67204,0.46844993141289437,2023-11,4
1391,39,2023-07-25,4,1,185.85,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,99.8626,399.4504,58.410199999999996,165.80960000000002,0.41509433962264153,2023-07,3
1421,39,2023-06-28,27,1,281.07,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,96.0942,2594.5434,58.410199999999996,1017.4680000000001,0.3921568627450981,2023-06,2
1076,39,2023-05-09,36,1,202.21,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,91.3837,3289.8132,58.410199999999996,1187.0460000000003,0.36082474226804134,2023-05,2
1126,39,2023-04-12,24,1,432.51,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,90.44160000000001,2170.5984000000003,58.410199999999996,768.7536000000005,0.35416666666666685,2023-04,2
649,39,2023-03-23,18,1,329.02,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,89.4995,1610.991,58.410199999999996,559.6074000000001,0.34736842105263166,2023-03,1
1926,39,2023-02-17,11,1,339.07,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,91.3837,1005.2207000000001,58.410199999999996,362.7085000000001,0.3608247422680413,2023-02,1
597,39,2023-01-23,46,1,16.18,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,88.5574,4073.6404,58.410199999999996,1386.7712000000006,0.3404255319148937,2023-01,1
1529,39,2023-01-15,48,1,115.07,Board Game,Toys,94.21,16,8,7,All-In-One Mart ,Delhi-NCR,Rajesh,9,101.7468,4883.846399999999,58.410199999999996,2080.1567999999997,0.42592592592592593,2023-01,1
1960,40,2023-08-16,4,1,29.09,Mirror,Home Goods,62.68,5,6,3,All-In-One Mart ,Delhi-NCR,Ram,9,60.799600000000005,243.19840000000002,38.8616,87.75200000000001,0.36082474226804123,2023-08,3
1304,40,2023-06-20,13,1,486.97,Mirror,Home Goods,62.68,5,6,3,All-In-One Mart ,Delhi-NCR,Ram,9,65.1872,847.4336000000001,38.8616,342.23280000000005,0.40384615384615385,2023-06,2
1983,41,2023-11-26,49,1,262.83,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,89.77068000000001,4398.763320000001,50.034,1947.0973200000008,0.4426465300251709,2023-11,4
756,41,2023-11-10,15,1,468.66,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,87.156,1307.3400000000001,50.034,556.8300000000002,0.425925925925926,2023-11,4
1634,41,2023-10-22,6,1,83.12,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,81.92664,491.55984,50.034,191.35584,0.3892828999211978,2023-10,4
1365,41,2023-09-29,44,1,53.2,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,78.27900000000001,3444.2760000000003,50.034,1242.7800000000002,0.3608247422680413,2023-09,3
563,41,2023-07-04,7,1,7.57,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,75.858,531.0060000000001,50.034,180.7680000000001,0.3404255319148937,2023-07,3
1904,41,2023-05-20,25,1,93.89,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,74.244,1856.1,50.034,605.25,0.32608695652173914,2023-05,2
192,41,2023-05-10,21,1,485.24,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,78.27900000000001,1643.8590000000002,50.034,593.1450000000002,0.36082474226804134,2023-05,2
758,41,2023-03-27,41,1,411.72,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,Krishna,2,82.31400000000001,3374.8740000000003,50.034,1323.4800000000005,0.39215686274509814,2023-03,1
1310,42,2023-08-21,32,1,37.36,Building Blocks,Toys,95.73,16,12,4,All-In-One Mart ,Delhi-NCR,Rajesh,9,89.02890000000001,2848.9248000000002,59.3526,949.6416000000002,0.33333333333333337,2023-08,3
1638,42,2023-05-25,13,1,210.18,Building Blocks,Toys,95.73,16,12,4,All-In-One Mart ,Delhi-NCR,Rajesh,9,93.8154,1219.6001999999999,59.3526,448.01639999999986,0.3673469387755101,2023-05,2
1801,42,2023-04-03,2,1,152.52,Building Blocks,Toys,95.73,16,12,4,All-In-One Mart ,Delhi-NCR,Rajesh,9,103.3884,206.7768,59.3526,88.0716,0.42592592592592593,2023-04,2
796,43,2023-12-20,16,1,374.15,Shirt,Clothing,21.19,3,8,7,All-In-One Mart ,Delhi-NCR,Mukesh,5,24.258312000000007,388.1329920000001,13.1378,177.9281920000001,0.4584206848357793,2023-12,4
590,43,2023-08-09,7,1,53.81,Shirt,Clothing,21.19,3,8,7,All-In-One Mart ,Delhi-NCR,Mukesh,5,22.0376,154.2632,13.1378,62.29860000000001,0.40384615384615385,2023-08,3
116,43,2023-06-13,35,1,73.5,Shirt,Clothing,21.19,3,8,7,All-In-One Mart ,Delhi-NCR,Mukesh,5,22.4614,786.149,13.1378,326.32599999999996,0.4150943396226415,2023-06,2
332,43,2023-03-07,43,1,324.78,Shirt,Clothing,21.19,3,8,7,All-In-One Mart ,Delhi-NCR,Mukesh,5,21.4019,920.2817,13.1378,355.35630000000003,0.38613861386138615,2023-03,1
1845,43,2023-02-11,37,1,495.18,Shirt,Clothing,21.19,3,8,7,All-In-One Mart ,Delhi-NCR,Mukesh,5,21.4019,791.8703,13.1378,305.7717,0.38613861386138615,2023-02,1
950,43,2023-01-20,6,1,31.86,Shirt,Clothing,21.19,3,8,7,All-In-One Mart ,Delhi-NCR,Mukesh,5,22.6733,136.0398,13.1378,57.21300000000001,0.4205607476635514,2023-01,1
1347,44,2023-10-01,50,1,237.09,Monitor,Electronics,20.22,11,17,5,All-In-One Mart ,Delhi-NCR,Shivam,9,20.964096000000005,1048.2048000000002,12.536399999999999,421.38480000000027,0.40200617283950635,2023-10,4
1868,44,2023-05-30,24,1,261.25,Monitor,Electronics,20.22,11,17,5,All-In-One Mart ,Delhi-NCR,Shivam,9,21.6354,519.2496,12.536399999999999,218.37600000000003,0.4205607476635515,2023-05,2
9,45,2023-11-06,17,1,366.22,Pants,Clothing,73.32,16,8,3,All-In-One Mart ,Delhi-NCR,Rajesh,9,79.97745599999999,1359.616752,45.4584,586.823952,0.4316098276494316,2023-11,4
1189,45,2023-11-01,42,1,385.99,Pants,Clothing,73.32,16,8,3,All-In-One Mart ,Delhi-NCR,Rajesh,9,85.520448,3591.858816,45.4584,1682.606016,0.46844993141289437,2023-11,4
763,45,2023-10-07,25,1,415.26,Pants,Clothing,73.32,16,8,3,All-In-One Mart ,Delhi-NCR,Rajesh,9,84.72859199999999,2118.2147999999997,45.4584,981.7547999999997,0.4634821737625475,2023-10,4
995,45,2023-09-07,31,1,253.41,Pants,Clothing,73.32,16,8,3,All-In-One Mart ,Delhi-NCR,Rajesh,9,74.05319999999999,2295.6492,45.4584,886.4387999999999,0.38613861386138615,2023-09,3
132,45,2023-04-25,42,1,391.71,Pants,Clothing,73.32,16,8,3,All-In-One Mart ,Delhi-NCR,Rajesh,9,76.98599999999999,3233.4119999999994,45.4584,1324.1591999999994,0.4095238095238094,2023-04,2
627,45,2023-02-14,29,1,388.94,Pants,Clothing,73.32,16,8,3,All-In-One Mart ,Delhi-NCR,Rajesh,9,78.4524,2275.1196,45.4584,956.826,0.4205607476635514,2023-02,1
348,45,2023-01-14,27,1,201.24,Pants,Clothing,73.32,16,8,3,All-In-One Mart ,Delhi-NCR,Rajesh,9,73.32,1979.6399999999999,45.4584,752.2631999999999,0.37999999999999995,2023-01,1
1579,46,2023-07-30,23,1,332.31,Flour,Groceries,65.19,16,7,6,All-In-One Mart ,Delhi-NCR,Rajesh,9,69.7533,1604.3258999999998,40.4178,674.7164999999998,0.4205607476635513,2023-07,3
1957,46,2023-04-02,14,1,446.88,Flour,Groceries,65.19,16,7,6,All-In-One Mart ,Delhi-NCR,Rajesh,9,61.278600000000004,857.9004000000001,40.4178,292.0512000000001,0.3404255319148937,2023-04,2
1762,46,2023-03-05,4,1,227.12,Flour,Groceries,65.19,16,7,6,All-In-One Mart ,Delhi-NCR,Rajesh,9,67.1457,268.5828,40.4178,106.91160000000002,0.3980582524271845,2023-03,1
587,47,2023-12-26,35,1,59.14,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,102.011616,3570.4065600000004,57.9824,1541.0225600000003,0.4316098276494317,2023-12,4
998,47,2023-11-05,46,1,332.25,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,105.041664,4831.916544,57.9824,2164.7261439999997,0.448005698005698,2023-11,4
624,47,2023-10-05,49,1,381.2,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,105.041664,5147.041536,57.9824,2305.9039359999997,0.44800569800569795,2023-10,4
896,47,2023-08-20,8,1,380.86,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,97.2608,778.0864,57.9824,314.22720000000004,0.4038461538461539,2023-08,3
307,47,2023-02-15,28,1,125.44,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,86.9736,2435.2608,57.9824,811.7536,0.3333333333333333,2023-02,1
486,47,2023-02-09,37,1,35.57,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,95.3904,3529.4448,57.9824,1384.0960000000005,0.39215686274509814,2023-02,1
361,47,2023-02-04,34,1,198.27,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,89.7792,3052.4928,57.9824,1081.0912,0.3541666666666667,2023-02,1
773,47,2023-01-02,28,1,150.8,Skirt,Clothing,93.52,20,7,6,All-In-One Mart ,Delhi-NCR,Rohit,2,93.52,2618.56,57.9824,995.0527999999999,0.38,2023-01,1
1467,48,2023-12-11,45,1,98.24,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,95.82397200000003,4312.078740000001,56.7114,1760.065740000001,0.40817105765559386,2023-12,4
1453,48,2023-11-17,30,1,430.89,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,98.78760000000001,2963.628,56.7114,1262.2860000000003,0.425925925925926,2023-11,4
1777,48,2023-10-20,19,1,263.77,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,99.77547600000001,1895.7340440000003,56.7114,818.2174440000003,0.43160982764943173,2023-10,4
345,48,2023-10-11,7,1,146.11,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,95.82397200000003,670.7678040000002,56.7114,273.7880040000002,0.40817105765559397,2023-10,4
385,48,2023-07-10,29,1,289.09,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,94.2141,2732.2089,56.7114,1087.5783000000001,0.3980582524271845,2023-07,3
527,48,2023-06-10,27,1,283.45,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,84.1524,2272.1148,56.7114,740.9069999999999,0.32608695652173914,2023-06,2
1620,48,2023-06-07,2,1,421.53,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,88.72590000000001,177.45180000000002,56.7114,64.02900000000002,0.36082474226804134,2023-06,2
1900,48,2023-05-11,36,1,71.49,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,96.04350000000001,3457.5660000000003,56.7114,1415.9556000000002,0.40952380952380957,2023-05,2
349,48,2023-05-01,25,1,190.58,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,92.3847,2309.6175,56.7114,891.8325,0.38613861386138615,2023-05,2
1483,48,2023-04-05,14,1,334.45,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,87.8112,1229.3568,56.7114,435.3972000000001,0.35416666666666674,2023-04,2
1643,48,2023-03-29,37,1,11.99,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,94.2141,3485.9217,56.7114,1387.5999000000002,0.3980582524271845,2023-03,1
278,48,2023-03-08,36,1,295.3,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,89.64059999999999,3227.0615999999995,56.7114,1185.4511999999995,0.3673469387755101,2023-03,1
1033,48,2023-02-10,39,1,363.62,Water Gun,Toys,91.47,13,18,4,All-In-One Mart ,Delhi-NCR,Raju,7,96.04350000000001,3745.6965000000005,56.7114,1533.9519000000005,0.4095238095238096,2023-02,1
518,49,2023-12-11,39,1,437.44,Socks,Clothing,29.61,10,7,2,All-In-One Mart ,Delhi-NCR,Krishna,2,31.978800000000003,1247.1732000000002,18.3582,531.2034000000002,0.42592592592592604,2023-12,4
888,49,2023-07-26,16,1,232.25,Socks,Clothing,29.61,10,7,2,All-In-One Mart ,Delhi-NCR,Krishna,2,28.425600000000003,454.80960000000005,18.3582,161.07840000000004,0.35416666666666674,2023-07,3
878,49,2023-07-03,40,1,431.98,Socks,Clothing,29.61,10,7,2,All-In-One Mart ,Delhi-NCR,Krishna,2,30.4983,1219.932,18.3582,485.60400000000004,0.3980582524271845,2023-07,3
1282,50,2023-04-06,39,1,432.97,Projector,Electronics,37.32,19,11,2,All-In-One Mart ,Delhi-NCR,Rahul,4,36.9468,1440.9252000000001,23.1384,538.5276000000001,0.3737373737373738,2023-04,2
656,50,2023-02-15,47,1,56.08,Projector,Electronics,37.32,19,11,2,All-In-One Mart ,Delhi-NCR,Rahul,4,38.0664,1789.1208000000001,23.1384,701.6160000000002,0.39215686274509814,2023-02,1
1447,51,2023-09-03,45,1,228.96,Butter,Groceries,39.94,11,17,10,All-In-One Mart ,Delhi-NCR,Shivam,9,37.5436,1689.462,24.7628,575.136,0.3404255319148936,2023-09,3
1181,51,2023-08-17,49,1,114.93,Butter,Groceries,39.94,11,17,10,All-In-One Mart ,Delhi-NCR,Shivam,9,39.94,1957.06,24.7628,743.6828,0.38000000000000006,2023-08,3
1554,51,2023-07-25,45,1,372.01,Butter,Groceries,39.94,11,17,10,All-In-One Mart ,Delhi-NCR,Shivam,9,39.5406,1779.327,24.7628,665.001,0.3737373737373737,2023-07,3
1787,51,2023-06-23,35,1,479.25,Butter,Groceries,39.94,11,17,10,All-In-One Mart ,Delhi-NCR,Shivam,9,37.5436,1314.0259999999998,24.7628,447.32799999999986,0.34042553191489355,2023-06,2
1028,51,2023-03-12,43,1,375.17,Butter,Groceries,39.94,11,17,10,All-In-One Mart ,Delhi-NCR,Shivam,9,39.94,1717.4199999999998,24.7628,652.6196,0.38,2023-03,1
1091,51,2023-02-22,7,1,468.71,Butter,Groceries,39.94,11,17,10,All-In-One Mart ,Delhi-NCR,Shivam,9,37.943,265.601,24.7628,92.26140000000001,0.3473684210526316,2023-02,1
